ts,dataset,model,acc-hat,acc,acc-val-hat,acc-val,acc-clean,T-hat-RRE,T-hat,acc-hat-std,acc-std,acc-val-hat-std,acc-val-std,acc-clean-std,T-hat-RRE-std,T-hat-std
2020-11-16 23:36:08.462528,FashionMNIST0.6,resnet,0.7497,0.8020666666666667,0.3765833333333334,0.3819166666666666,0.4415,0.4487822,"[[0.65558636 0.2748969  0.19965944]
 [0.18366039 0.525429   0.19583634]
 [0.16075324 0.19967408 0.6045042 ]]",0.08237805128390287,0.09424021316708582,0.00893741096821752,0.015313317249544104,0.14048615985609084,0.11446192,"[[0.08413849 0.04552025 0.05005337]
 [0.05250324 0.06216576 0.04557504]
 [0.05567704 0.052666   0.07177331]]"
2020-11-17 00:12:04.183601,FashionMNIST0.6,resnet-backward,0.7072666666666667,0.5919999999999999,0.357,0.357,0.38983333333333337,0.3418784,"[[0.6290803  0.3153794  0.2559038 ]
 [0.18676427 0.46113953 0.22946098]
 [0.18415545 0.22348106 0.5146352 ]]",0.10742850852750607,0.09724310886752965,0.011414469915716197,0.011414469915716197,0.1996016171165844,0.111990586,"[[0.09421956 0.04679753 0.03302042]
 [0.0463687  0.05475429 0.0184237 ]
 [0.05059635 0.04121983 0.03867416]]"
2020-11-17 00:44:28.085893,CIFAR,resnet,0.458,0.44383333333333336,0.3627333333333333,0.3546333333333333,0.37116666666666664,0.45036143,"[[0.6654798  0.1462909  0.15249316]
 [0.13459493 0.6493817  0.15023233]
 [0.19992523 0.20432737 0.69727457]]",0.08065633542657666,0.049407657975931905,0.010959318713618408,0.008325930044812477,0.06515387768796096,0.057702653,"[[0.17653055 0.08314274 0.09613454]
 [0.09926064 0.11889879 0.1022614 ]
 [0.1175896  0.09801487 0.14044937]]"
2020-11-17 01:22:46.565472,CIFAR,resnet-backward,0.40969999999999995,0.49460000000000004,0.3549333333333333,0.3549333333333333,0.3771666666666667,0.42046577,"[[0.7334341  0.1632072  0.1519466 ]
 [0.11528732 0.6528669  0.11568575]
 [0.1512786  0.18392596 0.73236763]]",0.053588649295660866,0.05084328864265175,0.007520047281175242,0.007520047281175242,0.06240570664788777,0.075268395,"[[0.18931077 0.08264819 0.08952196]
 [0.11011638 0.17263009 0.10021136]
 [0.09149995 0.10614835 0.16964522]]"
2020-11-17 01:56:43.393141,FashionMNIST0.5,efficientnet,0.5222666666666667,0.8321999999999999,0.3892777777777778,0.4626666666666666,0.3335,0.9554162,"[[0.9884761  0.00620949 0.02103504]
 [0.00780165 0.98252374 0.02595974]
 [0.00372221 0.01126697 0.9530052 ]]",0.0411052308106888,0.03127377317959712,0.012818895197093779,0.00982501217289479,0.002291287847477922,0.06211798,"[[0.02720654 0.01390101 0.0364678 ]
 [0.02058472 0.04699615 0.04792034]
 [0.00740141 0.03345216 0.08401407]]"
2020-11-17 02:19:34.724827,FashionMNIST0.5,efficientnet-backward,0.5103,0.5363666666666667,0.39369444444444446,0.39369444444444446,0.3325,0.91594046,"[[0.96092224 0.03044494 0.01981338]
 [0.02459127 0.9357358  0.01619126]
 [0.01448641 0.03381928 0.96399534]]",0.0563535368110211,0.06177206308500451,0.015933431155751167,0.015933431155751167,0.0025000000000000022,0.079414256,"[[0.06571536 0.04453169 0.04043771]
 [0.04340113 0.08285554 0.02702924]
 [0.02278298 0.04430962 0.06267011]]"
2020-11-17 02:35:28.415013,FashionMNIST0.6,efficientnet,0.40090000000000003,0.5677333333333333,0.3383611111111111,0.3529444444444444,0.3335,1.1738479,"[[0.9653794  0.03205232 0.02089831]
 [0.01579192 0.9413455  0.01840971]
 [0.01882856 0.02660219 0.9606919 ]]",0.04380234646175425,0.06405931279334454,0.009385806528878105,0.010804948569069968,0.002291287847477922,0.10034964,"[[0.05311238 0.06677734 0.03784563]
 [0.02576555 0.09410433 0.02557663]
 [0.02845878 0.03915909 0.06221013]]"
2020-11-17 02:57:52.269965,FashionMNIST0.6,efficientnet-backward,0.43676666666666664,0.4392666666666667,0.34441666666666665,0.34441666666666665,0.332,1.237082,"[[0.99495304 0.00874015 0.00390845]
 [0.00156221 0.977476   0.00258579]
 [0.00348472 0.0137839  0.99350566]]",0.04670761298879566,0.04695406738978472,0.009991856251869548,0.009991856251869548,0.0024494897427831805,0.035680514,"[[0.01054198 0.01352336 0.01164346]
 [0.00436622 0.03590289 0.00757969]
 [0.00637579 0.02263046 0.01922228]]"
2020-11-17 03:13:57.266123,CIFAR,efficientnet,0.3781,0.3426333333333333,0.34103333333333335,0.33466666666666667,0.32166666666666666,0.22061983,"[[0.8577067  0.09298153 0.08105198]
 [0.05321703 0.80747855 0.06699561]
 [0.08907616 0.09954002 0.85195243]]",0.033584404449420006,0.02939329099566014,0.010491742785003196,0.009429268853474853,0.010671873729054746,0.29324818,"[[0.24587373 0.12800924 0.12994494]
 [0.09492875 0.27104908 0.11000641]
 [0.15297827 0.15201955 0.22265635]]"
2020-11-17 03:35:17.741155,CIFAR,efficientnet-backward,0.35259999999999997,0.3533333333333334,0.3412,0.3412,0.31999999999999995,0.41443372,"[[0.68468404 0.1709192  0.12684536]
 [0.13091502 0.6172253  0.14263114]
 [0.18440098 0.21185549 0.7305235 ]]",0.028088273551628472,0.027422618401604187,0.011359968701052348,0.011359968701052348,0.009999999999999998,0.34178072,"[[0.27650318 0.14822643 0.1269938 ]
 [0.11259212 0.31843722 0.15583993]
 [0.17880657 0.18159455 0.26002246]]"
2020-11-17 03:52:18.526479,FashionMNIST0.5,lgb,0.9116666666666667,0.9193333333333336,0.4841666666666667,0.4841666666666667,0.9566666666666667,0.2978610115756465,"[[0.63430517 0.14569484 0.19490769]
 [0.22391729 0.66084996 0.15984854]
 [0.14177754 0.1934552  0.64524377]]",1.1102230246251565e-16,2.220446049250313e-16,0.0,0.0,0.0,5.551115123125783e-17,"[[1.11022302e-16 0.00000000e+00 2.77555756e-17]
 [0.00000000e+00 1.11022302e-16 0.00000000e+00]
 [2.77555756e-17 2.77555756e-17 0.00000000e+00]]"
2020-11-17 03:53:05.068660,FashionMNIST0.6,lgb,0.867,0.8673333333333332,0.3972222222222222,0.3972222222222222,0.945,0.05194014128213152,"[[0.43061312 0.28760908 0.29211317]
 [0.2879096  0.42024302 0.28652177]
 [0.28147728 0.2921479  0.42136506]]",0.0,1.1102230246251565e-16,0.0,0.0,0.0,6.938893903907228e-18,"[[5.55111512e-17 5.55111512e-17 0.00000000e+00]
 [0.00000000e+00 5.55111512e-17 5.55111512e-17]
 [5.55111512e-17 5.55111512e-17 0.00000000e+00]]"
2020-11-17 03:53:25.060032,CIFAR,lgb,0.489,0.5166666666666667,0.3603333333333333,0.3603333333333333,0.7616666666666667,0.6279561574841086,"[[0.4649264  0.23438516 0.23782716]
 [0.29241723 0.50346594 0.26660289]
 [0.24265637 0.2621489  0.49556995]]",0.0,0.0,5.551115123125783e-17,5.551115123125783e-17,0.0,0.0,"[[1.11022302e-16 5.55111512e-17 0.00000000e+00]
 [0.00000000e+00 1.11022302e-16 0.00000000e+00]
 [2.77555756e-17 0.00000000e+00 5.55111512e-17]]"
2020-11-17 03:59:24.069441,FashionMNIST0.5,logistic,0.7493333333333333,0.7883333333333333,0.44722222222222224,0.44722222222222224,0.9216666666666666,0.9584933896757258,"[[9.95440548e-01 1.43402095e-03 1.45447726e-02]
 [2.45235706e-04 9.96522153e-01 4.54447146e-02]
 [4.31421623e-03 2.04382597e-03 9.40010513e-01]]",0.0,0.0,0.0,0.0,0.0,0.0,"[[1.11022302e-16 2.16840434e-19 0.00000000e+00]
 [5.42101086e-20 0.00000000e+00 0.00000000e+00]
 [0.00000000e+00 4.33680869e-19 1.11022302e-16]]"
2020-11-17 04:14:32.070657,FashionMNIST0.6,logistic,0.5948666666666667,0.5893666666666666,0.3684722222222222,0.3684722222222222,0.9333333333333333,1.1328051616734254,"[[0.9524857  0.05865045 0.03221438]
 [0.01271993 0.913608   0.01731355]
 [0.03479437 0.02774156 0.95047206]]",0.00039999999999999113,0.0003480102169636935,0.00018633899812497439,0.00018633899812497439,0.0,0.0007344465699125348,"[[3.90585905e-04 2.39719453e-04 4.35693997e-04]
 [1.32469438e-04 2.83157814e-04 2.46864773e-04]
 [3.07920038e-04 8.23203312e-05 6.45108495e-04]]"
2020-11-17 04:19:36.489100,CIFAR,logistic,0.4224666666666666,0.4087333333333333,0.3632666666666667,0.3632666666666667,0.7190000000000001,0.28280340334985715,"[[0.78869888 0.12797046 0.12007404]
 [0.16408178 0.75115807 0.10013664]
 [0.04721934 0.12087147 0.77978932]]",0.0022568414506414333,0.0005925462944877069,0.0002905932629027165,0.0002905932629027165,0.0008164965809276905,0.0004603701873937029,"[[0.00053949 0.01200238 0.00053236]
 [0.0004758  0.00035092 0.00064423]
 [0.00015499 0.01187512 0.00054728]]"
